,sales_price,timestamp,bids_count,sales_count,parcels_count,status (label),mana_price,land_price,mean_latitude,mean_longitude,road,district,plaza
465,5287.000000000001,06/01/2022,6,4,1,parcel,3.3829650695793463,17885.736322866007,-75.0,36.0,10,2,10
466,7399.000000000001,03/01/2022,1,1,1,parcel,3.2654965487737213,24161.408964376766,-74.0,29.0,10,10,10
467,11000.0,09/01/2022,4,2,3,road,2.955280483500563,32508.085318506193,-95.67,-21.33,1,1,10
468,5777.0,13/01/2022,1,2,1,parcel,2.904286712625543,16778.06433883776,40.0,-110.0,1,10,10
469,3800.0000000000005,26/12/2021,0,3,1,parcel,3.8824242067186656,14753.211985530932,122.0,-3.0,1,3,10
470,4400.0,06/01/2022,0,3,2,road,2.9390688380014987,12931.902887206597,102.0,-17.5,3,10,10
471,29500.000000000004,31/12/2021,5,3,9,land,3.2837753609862053,96871.37314909305,36.0,-69.0,1,10,10
472,6250.0,24/01/2022,0,2,2,road,2.097272260649448,13107.95162905905,28.5,-75.0,10,10,10
473,15000.000000000002,10/02/2022,1,1,2,land,3.154267932934502,47314.01899401754,-1.5,-61.0,10,10,10
474,8888.0,04/01/2022,3,3,4,road,3.1944964852537963,28392.684760935743,15.5,-78.5,10,10,10
475,6300.0,11/01/2022,1,1,2,road,2.943249112150101,18542.469406545642,-8.5,-1.0,1,1,3
476,5288.0,28/12/2021,2,1,1,parcel,3.381781434798159,17882.860227212666,22.0,89.0,3,2,10
477,5500.0,20/01/2022,0,1,1,parcel,2.743729245505247,15090.510850278859,45.0,-13.0,4,10,10
478,5980.0,05/02/2022,0,1,1,parcel,3.047315041602274,18222.9439487816,56.0,30.0,4,4,10
479,6850.0,20/01/2022,1,1,1,parcel,2.6360883603314003,18057.205268270092,-32.0,-108.0,10,10,10
480,69000.0,08/01/2022,9,1,16,road,3.080049033207626,212523.3832913262,37.69,25.94,1,2,8
481,74999.0,03/02/2022,4,1,12,land,2.6601644067675365,199509.6703431585,28.5,-122.0,1,10,10
482,6420.000000000001,02/02/2022,0,2,2,road,2.559175162581649,16429.904543774184,-8.5,-103.5,10,10,10
483,4999.000000000001,27/01/2022,0,1,7,road,2.1741773039497394,10868.712342444749,-6.86,7.86,1,2,3
484,4799.000000000001,07/02/2022,2,1,1,parcel,3.318725280995242,15926.562623496167,-136.0,-123.0,10,10,10
485,5150.000000000001,12/02/2022,0,1,2,road,2.914828521931521,15011.366887947337,41.5,-82.0,1,10,10
486,6000.0,25/01/2022,2,1,1,parcel,2.1260324733787064,12756.19484027224,6.0,63.0,10,10,10
487,3999.0000000000005,02/01/2022,0,3,2,road,3.362912168662877,13448.285762482848,22.5,-65.0,10,10,10
488,11999.000000000002,23/12/2021,0,1,18,land,3.698074237180769,44373.19277193205,14.5,-68.39,1,2,6
489,5200.0,30/12/2021,3,3,1,parcel,3.2585024930271618,16944.212963741244,-83.0,-34.0,3,10,10
490,6500.000000000001,30/01/2022,0,1,1,parcel,2.5302591704510458,16446.6846079318,-113.0,-43.0,10,10,10
491,4850.0,28/01/2022,0,4,3,road,2.294435983046395,11128.014517775015,-56.33,-128.0,10,10,10
492,5797.0,18/01/2022,0,1,2,road,2.919809374476844,16926.134943842266,-119.5,-56.0,10,10,10
493,5678.000000000001,10/01/2022,2,2,1,parcel,2.832719320096719,16084.180299509173,27.0,87.0,5,1,10
494,5080.0,14/01/2022,0,2,1,parcel,2.9626491224649576,15050.257542121986,0.0,140.0,10,2,10
495,6500.000000000001,01/02/2022,0,1,1,parcel,2.838711845336331,18451.626994686158,-114.0,-44.0,10,10,10
496,4180.0,22/12/2021,1,1,1,parcel,3.3014533515725324,13800.075009573187,123.0,-15.0,10,10,10
497,8774.000000000002,21/01/2022,0,1,2,road,2.2301581473863834,19567.407585168134,76.0,28.5,10,2,10
498,8888.0,03/01/2022,1,1,2,land,3.2654965487737213,29023.733325500838,124.5,-35.0,2,3,10
499,4888.0,06/01/2022,0,4,1,parcel,3.3829650695793463,16535.933260103848,90.0,-139.0,10,10,10
500,6420.000000000001,11/01/2022,1,1,1,parcel,2.943249112150101,18895.65930000365,-13.0,-130.0,10,10,1
501,5077.0,08/02/2022,2,4,1,parcel,3.495626507486707,17747.29577851001,-52.0,140.0,9,10,10
502,25000.0,12/01/2022,5,2,4,land,3.10225498674441,77556.37466861024,139.5,-92.5,9,1,10
503,12000.0,31/12/2021,3,4,4,land,3.2837753609862053,39405.304331834464,26.5,-143.5,1,10,10
504,5282.0,16/01/2022,5,6,1,parcel,3.124674912948848,16504.532890195813,-21.0,-103.0,10,10,10
505,15555.0,23/01/2022,3,1,2,road,2.1191673192784792,32963.64765137675,-12.0,-73.5,10,10,2
506,5969.0,22/01/2022,1,1,2,road,2.0414460677600186,12185.391578459552,-0.5,-24.0,2,10,10
507,6969.0,04/01/2022,1,2,4,road,3.1944964852537963,22262.44600573371,15.5,-78.5,10,10,10
508,5950.000000000001,24/01/2022,0,1,2,road,2.097272260649448,12478.769950864218,-12.0,18.0,10,7,10
509,7000.000000000001,06/01/2022,0,1,1,parcel,2.9390688380014987,20573.481866010494,-54.0,82.0,1,10,10
510,4888.0,13/01/2022,0,1,1,parcel,2.904286712625543,14196.153451313656,-53.0,150.0,10,10,10
511,9900.000000000002,09/01/2022,1,1,2,land,2.955280483500563,29257.27678665558,-93.5,-32.0,2,10,10
512,4697.0,10/02/2022,0,1,1,parcel,3.154267932934502,14815.596480993358,-42.0,-103.0,1,10,10
513,3800.0000000000005,26/12/2021,0,2,3,road,3.8824242067186656,14753.211985530932,69.67,-56.0,1,3,10
514,6450.0,05/02/2022,3,4,1,parcel,3.047315041602274,19655.182018334664,29.0,-82.0,10,10,10
515,5287.000000000001,08/01/2022,0,1,1,parcel,3.080049033207626,16284.21923856872,9.0,63.0,10,10,10
516,5300.0,19/01/2022,4,4,1,parcel,2.743729245505247,14541.76500117781,50.0,-120.0,2,10,10
517,5285.0,20/01/2022,0,1,2,road,2.6360883603314003,13931.726984351451,-32.0,52.5,10,10,10
518,5150.000000000001,03/02/2022,0,4,3,road,2.6601644067675365,13699.846694852817,-56.33,-128.0,10,10,10
519,4688.0,28/12/2021,2,1,1,parcel,3.381781434798159,15853.791366333771,59.0,-5.0,4,8,10
520,45678.00000000001,12/02/2022,6,4,9,land,2.914828521931521,133143.53722478804,-85.0,-117.0,10,10,10
521,6340.0,27/01/2022,0,1,1,parcel,2.1741773039497394,13784.284107041349,-39.0,-106.0,10,10,10
522,5888.0,30/01/2022,0,1,1,parcel,2.5302591704510458,14898.165995615758,-23.0,-10.0,8,10,10
523,5678.000000000001,02/02/2022,0,1,2,road,2.559175162581649,14530.996573138604,54.5,29.0,2,3,10
524,40000.0,07/02/2022,2,2,4,land,3.318725280995242,132749.01123980968,-129.5,31.5,1,1,10
525,5888.0,23/12/2021,0,1,2,road,3.698074237180769,21774.261108520368,-29.5,105.5,10,2,10
526,8499.0,28/01/2022,13,2,1,parcel,2.294435983046395,19500.411419911317,-50.0,125.0,10,10,10
527,5444.0,25/01/2022,0,1,1,parcel,2.1260324733787064,11574.120785073677,38.0,-60.0,3,10,10
528,5800.0,01/02/2022,1,3,2,road,2.838711845336331,16464.52870295072,-54.0,-133.5,10,10,10
529,5000.0,30/12/2021,0,2,13,road,3.2585024930271618,16292.512465135811,-12.62,-28.38,1,4,3
530,6899.000000000001,18/01/2022,1,2,4,road,2.919809374476844,20143.76487451575,15.5,-78.5,10,10,10
531,4990.000000000001,02/01/2022,1,2,1,parcel,3.362912168662877,16780.93172162776,-54.0,109.0,1,7,10
532,24000.0,21/01/2022,0,1,5,road,2.2301581473863834,53523.7955372732,-28.6,-113.4,10,10,10
533,3900.0000000000005,14/01/2022,0,2,1,parcel,2.9626491224649576,11554.331577613337,-27.0,145.0,5,7,10
534,4480.0,06/01/2022,0,3,2,road,3.3829650695793463,15155.683511715471,27.5,-84.5,2,10,10
535,7999.000000000001,22/12/2021,0,1,1,parcel,3.3014533515725324,26408.32535922869,15.0,-52.0,10,10,10
536,6550.000000000001,03/01/2022,1,2,4,road,3.2654965487737213,21389.002394467883,15.5,-78.5,10,10,10
537,6969.0,12/01/2022,1,1,2,road,3.10225498674441,21619.615002621795,-15.0,27.5,1,7,10
538,7777.0,31/12/2021,4,2,11,road,3.2837753609862053,25537.92098238972,-14.45,22.18,1,5,2
539,5100.0,11/01/2022,0,2,1,parcel,2.943249112150101,15010.570471965517,133.0,-6.0,4,6,10
540,7500.000000000001,24/12/2021,2,3,1,parcel,3.523907662586453,26429.3074693984,18.0,-49.0,10,10,10
541,10420.0,08/02/2022,0,1,1,parcel,3.495626507486707,36424.42820801148,-1.0,-58.0,10,10,10
542,5999.000000000001,16/01/2022,0,1,1,parcel,3.124674912948848,18744.92480278014,-21.0,-99.0,10,10,10
543,6969.0,23/01/2022,3,4,1,parcel,2.1191673192784792,14768.477048051722,-14.0,29.0,10,10,10
544,7950.000000000001,24/01/2022,0,2,2,road,2.097272260649448,16673.31447216311,-63.0,56.5,9,2,10
545,5499.000000000001,22/01/2022,1,1,1,parcel,2.0414460677600186,11225.911926612343,10.0,-46.0,3,10,10
546,6888.000000000001,06/01/2022,3,2,1,parcel,2.9390688380014987,20244.306156154318,-33.0,42.0,10,9,10
547,9228.0,26/12/2021,1,1,1,parcel,3.8824242067186656,35827.01057959985,94.0,-12.0,10,3,2
548,4800.0,21/12/2021,0,1,1,parcel,3.302356930069449,15851.313264333357,-136.0,-80.0,5,10,10
549,5200.0,10/02/2022,0,3,1,parcel,3.3539721443673747,17440.65515071035,42.0,-62.0,4,10,9
550,5400.0,13/01/2022,0,1,1,parcel,2.904286712625543,15683.148248177933,11.0,-119.0,1,10,10
551,6188.0,05/02/2022,0,1,2,road,3.047315041602274,18856.78547743487,-120.5,-62.5,10,10,10
552,5997.0,08/01/2022,1,1,1,parcel,3.080049033207626,18471.05405214613,-123.0,-61.0,10,10,10
553,6666.0,20/01/2022,0,1,4,road,2.6360883603314003,17572.165009969114,-81.75,-35.25,2,6,4
554,5599.000000000001,19/01/2022,2,2,4,road,2.743729245505247,15362.14004558388,-81.75,-35.25,2,6,4
555,19420.000000000004,12/02/2022,2,3,1,parcel,2.934937766523291,56996.49142588232,107.0,39.0,10,10,10
556,4088.0000000000005,28/12/2021,0,1,1,parcel,3.381781434798159,13824.722505454873,146.0,-27.0,3,10,10
557,4185.0,23/12/2021,0,3,1,parcel,3.3014533515725324,13816.582276331048,121.0,-7.0,5,7,10
558,5350.000000000001,28/01/2022,2,3,4,road,2.294435983046395,12275.232509298216,-36.25,-2.0,1,3,1
559,6750.000000000001,02/02/2022,0,2,1,parcel,2.697334799791993,18207.00989859596,-126.0,25.0,10,5,10
560,5250.0,01/02/2022,0,1,1,parcel,2.838711845336331,14903.237188015739,54.0,106.0,5,4,10
561,8888.0,04/01/2022,0,1,1,parcel,3.1944964852537963,28392.684760935743,-105.0,20.0,4,10,10
562,5687.000000000001,09/01/2022,0,1,1,parcel,2.955280483500563,16806.6801096677,35.0,-60.0,10,10,10
563,11333.000000000002,30/01/2022,0,1,1,parcel,2.5302591704510458,28675.427178721708,14.0,-52.0,10,10,10
564,7300.000000000001,07/02/2022,0,1,3,road,3.318725280995242,24226.694551265267,-3.67,14.67,10,2,10
565,6444.000000000001,27/01/2022,1,1,1,parcel,2.1741773039497394,14010.398546652123,6.0,61.0,10,10,10
566,2500.0,01/01/2022,0,1,1,parcel,3.362912168662877,8407.280421657193,-46.0,10.0,10,9,10
567,12500.0,03/02/2022,0,1,2,road,2.6601644067675365,33252.055084594205,49.0,-23.5,7,2,9
568,6888.000000000001,17/01/2022,4,4,1,parcel,2.919809374476844,20111.646971396505,-42.0,8.0,10,10,10
569,11000.0,06/01/2022,1,3,2,land,3.3829650695793463,37212.615765372815,83.5,34.0,7,5,10
570,11111.000000000002,10/01/2022,0,1,1,parcel,2.832719320096719,31474.34436559465,49.0,74.0,10,10,2
571,5420.0,21/01/2022,1,1,1,parcel,2.2301581473863834,12087.457158834197,10.0,61.0,10,10,10
572,6000.0,03/01/2022,3,5,15,road,3.2654965487737213,19592.97929264233,-24.93,-44.33,1,3,2
573,5678.000000000001,31/12/2021,0,1,1,parcel,3.2837753609862053,18645.276499679676,21.0,89.0,3,2,10
574,6249.0,11/01/2022,0,1,1,parcel,2.943249112150101,18392.363701825983,21.0,11.0,8,10,10
575,5600.0,24/12/2021,0,2,1,parcel,3.523907662586453,19733.88291048414,43.0,104.0,7,6,10
576,4187.000000000001,30/12/2021,0,3,2,road,3.2585024930271618,13643.34993830473,27.5,-84.5,2,10,10
577,5233.0,14/01/2022,0,1,1,parcel,2.9626491224649576,15503.542857859124,-27.0,-44.0,5,10,10
578,56000.00000000001,21/12/2021,2,2,64,land,3.302356930069449,184931.98808388918,36.38,-51.17,1,2,8
579,120000.00000000001,10/02/2022,4,1,15,road,3.3539721443673747,402476.657324085,43.47,0.07,6,5,10
580,3890.0000000000005,26/12/2021,0,1,2,road,3.8824242067186656,15102.63016413561,106.5,17.5,2,4,10
581,5287.000000000001,22/01/2022,0,4,1,parcel,2.0414460677600186,10793.12536024722,-10.0,-57.0,2,10,10
582,7267.000000000001,22/12/2021,1,1,1,parcel,3.3014533515725324,23991.6615058776,-43.0,-62.0,10,10,8
583,5887.000000000001,12/01/2022,0,1,1,parcel,2.943249112150101,17326.907523227645,26.0,-75.0,10,10,10
584,26000.000000000004,13/01/2022,1,2,4,land,2.904286712625543,75511.45452826412,40.5,85.5,6,8,10
585,5188.0,16/01/2022,0,2,1,parcel,3.124674912948848,16210.813448378625,5.0,-111.0,1,10,10
586,5198.000000000001,08/02/2022,5,2,2,road,3.495626507486707,18170.266585915906,-25.5,-122.5,1,10,10
587,5499.000000000001,23/01/2022,0,1,2,road,2.1191673192784792,11653.301088712356,48.5,-12.0,1,5,10
588,7488.000000000001,25/01/2022,1,2,1,parcel,2.1260324733787064,15919.731160659756,-85.0,-14.0,1,9,3
589,5188.0,05/01/2022,0,1,3,road,2.9390688380014987,15247.889131551776,-85.67,-0.33,2,4,10
590,1490.0,08/01/2022,5,6,1,parcel,3.080049033207626,4589.273059479363,-21.0,-103.0,10,10,10
591,6399.000000000001,05/02/2022,3,2,2,road,3.047315041602274,19499.76895121295,-120.5,-62.5,10,10,10
592,4699.000000000001,28/12/2021,0,5,1,parcel,3.381781434798159,15890.990962116552,42.0,-11.0,7,10,10
593,5920.0,24/01/2022,0,1,1,parcel,2.097272260649448,12415.851783044733,-107.0,-64.0,10,10,10
594,5600.0,23/12/2021,0,3,3,road,3.3014533515725324,18488.138768806184,143.33,-24.0,3,10,10
595,9850.0,12/02/2022,0,1,2,land,2.934937766523291,28909.13700025442,143.0,-21.5,6,10,10
596,5678.000000000001,19/01/2022,3,2,4,road,2.743729245505247,15578.894655978793,-81.75,-35.25,2,6,4
597,5188.0,30/01/2022,0,1,1,parcel,2.5302591704510458,13126.984576300025,50.0,111.0,9,9,10
598,6666.0,20/01/2022,1,1,4,road,2.6360883603314003,17572.165009969114,-81.75,-35.25,2,6,4
599,6249.0,28/01/2022,1,2,1,parcel,2.294435983046395,14337.930458056922,-77.0,35.0,10,1,10
600,5222.000000000001,01/01/2022,1,2,2,road,3.362912168662877,17561.127344757544,24.0,-57.5,10,10,10
601,11000.0,01/02/2022,1,1,2,road,2.838711845336331,31225.830298699646,2.5,63.0,10,10,10
602,5100.0,02/02/2022,0,1,1,parcel,2.697334799791993,13756.407478939167,-86.0,-120.0,10,10,10
603,6000.0,04/01/2022,6,3,2,road,3.1944964852537963,19166.97891152278,-80.0,-65.5,1,10,9
604,195000.00000000003,27/01/2022,6,2,13,road,2.1741773039497394,423964.5742701992,56.46,66.62,1,2,9
605,6000.0,09/01/2022,1,2,1,parcel,2.954629844358916,17727.779066153496,-125.0,-72.0,10,10,10
606,5555.000000000001,17/01/2022,9,3,1,parcel,2.919809374476844,16219.54107521887,58.0,-119.0,1,10,10
607,11000.0,03/02/2022,3,1,2,land,2.6601644067675365,29261.808474442903,-133.0,-61.5,10,10,10
608,5777.0,14/01/2022,0,1,1,parcel,2.9626491224649576,17115.22398048006,-38.0,-107.0,10,10,10
609,4648.0,24/12/2021,0,1,3,road,3.523907662586453,16379.122815701838,63.67,8.67,4,1,10
610,4450.0,31/12/2021,1,3,1,parcel,3.2837753609862053,14612.800356388616,-36.0,-20.0,10,10,10
611,18500.0,21/01/2022,2,1,4,road,2.2301581473863834,41257.92572664809,43.5,15.75,5,7,8
612,5188.0,05/01/2022,0,1,3,road,2.9390688380014987,15247.889131551776,-85.67,-0.33,2,4,10
613,5680.0,10/02/2022,0,1,1,parcel,3.3539721443673747,19050.56178000669,-89.0,-20.0,3,5,9
614,6555.000000000001,22/01/2022,0,1,1,parcel,2.0414460677600186,13381.678974166924,38.0,-25.0,10,10,10
615,4890.0,11/01/2022,6,4,1,parcel,2.943249112150101,14392.488158413993,-103.0,-92.0,10,10,10
616,4175.000000000001,03/01/2022,0,1,1,parcel,3.2654965487737213,13633.448091130289,139.0,-14.0,10,10,10
617,4988.0,13/01/2022,1,1,1,parcel,2.904286712625543,14486.58212257621,-27.0,-43.0,6,10,10
618,5800.0,23/01/2022,3,4,1,parcel,2.1191673192784792,12291.17045181518,-14.0,29.0,10,10,10
619,5725.0,08/02/2022,1,1,1,parcel,3.495626507486707,20012.461755361397,-111.0,-45.0,10,10,10
620,5687.000000000001,10/01/2022,0,1,1,parcel,2.832719320096719,16109.674773390041,30.0,-73.0,10,10,10
621,3999.0000000000005,26/12/2021,0,3,1,parcel,3.8824242067186656,15525.814402667946,118.0,-15.0,10,10,10
622,6666.0,16/01/2022,0,1,1,parcel,3.124674912948848,20829.08296971702,17.0,-24.0,10,10,10
623,25000.0,06/01/2022,1,1,4,land,3.3829650695793463,84574.12673948366,24.5,140.5,1,7,10
624,4450.0,21/12/2021,1,3,1,parcel,3.302356930069449,14695.48833880905,23.0,89.0,3,3,10
625,5444.0,22/12/2021,0,2,1,parcel,3.3014533515725324,17973.11204596087,73.0,34.0,10,3,10
626,4708.0,30/12/2021,2,1,1,parcel,3.2585024930271618,15341.029737171879,54.0,-38.0,2,10,10
627,5287.000000000001,12/01/2022,1,3,1,parcel,2.943249112150101,15560.958055937586,-6.0,-57.0,2,10,10
628,13999.000000000002,25/01/2022,4,2,2,land,2.1260324733787064,29762.328594828512,5.0,24.5,3,10,10
629,4420.0,08/01/2022,1,3,2,road,3.080049033207626,13613.816726777704,26.5,-77.0,10,10,10
630,49500.00000000001,24/01/2022,3,2,4,land,2.097272260649448,103814.97690214768,59.5,-21.5,7,7,10
631,5950.000000000001,12/02/2022,0,1,1,parcel,2.934937766523291,17462.879710813584,-36.0,-13.0,10,10,10
632,23988.0,28/01/2022,0,1,6,road,2.294435983046395,55038.930361316925,-33.0,-102.5,10,10,10
633,5150.000000000001,05/02/2022,0,3,1,parcel,3.047315041602274,15693.672464251713,-30.0,69.0,10,6,10
634,6000.0,19/01/2022,0,1,2,road,2.743729245505247,16462.375473031483,-8.5,-1.0,1,1,3
635,4249.0,28/12/2021,0,2,1,parcel,3.7605323255684633,15978.501851340401,64.0,-30.0,7,9,10
636,6100.0,20/01/2022,0,3,1,parcel,2.6360883603314003,16080.138998021543,121.0,-7.0,5,7,10
637,5222.000000000001,01/01/2022,1,2,2,road,3.362912168662877,17561.127344757544,24.0,-57.5,10,10,10
638,5497.0,01/02/2022,0,1,1,parcel,2.838711845336331,15604.399013813812,10.0,-45.0,4,10,10
639,27900.000000000004,30/01/2022,2,1,2,land,2.3763648429587017,66300.57911854779,-48.5,15.0,10,7,10
640,21988.0,02/02/2022,3,2,4,land,2.697334799791993,59308.99757782635,59.5,-21.5,7,7,10
641,4200.0,23/12/2021,0,3,2,road,3.3014533515725324,13866.104076604637,130.0,-81.0,2,9,10
642,6299.000000000001,03/02/2022,0,1,1,parcel,2.6601644067675365,16756.375598228715,-9.0,-123.0,10,10,8
643,6450.0,27/01/2022,0,1,2,road,2.1741773039497394,14023.443610475819,-8.5,-103.5,10,10,10
644,4988.0,09/01/2022,0,1,1,parcel,2.954629844358916,14737.693663662274,26.0,-73.0,1,10,10
645,5287.000000000001,17/01/2022,0,1,1,parcel,2.919809374476844,15437.032162859077,-41.0,122.0,1,5,10
646,4150.0,21/12/2021,0,1,1,parcel,3.302356930069449,13704.781259788213,120.0,-13.0,10,10,10
647,40000.0,31/12/2021,7,5,15,land,3.2837753609862053,131351.01443944822,36.0,-73.0,1,10,10
648,4420.0,24/12/2021,1,3,1,parcel,3.523907662586453,15575.671868632126,-137.0,-51.0,1,10,10
649,25888.000000000004,05/01/2022,0,1,5,land,2.9390688380014987,76086.6140781828,-88.0,-99.6,10,10,10
650,3600.0000000000005,04/01/2022,0,3,1,parcel,3.1944964852537963,11500.187346913666,-28.0,146.0,6,8,10
651,9498.0,08/02/2022,1,2,11,road,3.495626507486707,33201.46056810874,-24.55,-25.91,1,2,3
652,4850.0,11/01/2022,0,4,1,parcel,2.943249112150101,14274.75819392799,55.0,-125.0,7,10,10
653,9000.0,14/01/2022,1,1,1,parcel,2.9626491224649576,26663.84210218462,-21.0,-103.0,10,10,10
654,5499.000000000001,12/01/2022,0,1,1,parcel,2.943249112150101,16184.92686771341,37.0,131.0,1,9,10
655,4450.0,03/01/2022,0,2,1,parcel,3.2654965487737213,14531.45964204306,124.0,-7.0,5,7,10
656,5070.000000000001,16/01/2022,1,2,2,road,2.9998911780482875,15209.448272704822,122.0,-143.5,1,10,10
657,10000.0,10/02/2022,2,1,3,road,3.3539721443673747,33539.72144367375,3.67,-37.0,10,10,8
658,7000.000000000001,23/01/2022,0,1,3,road,2.1191673192784792,14834.171234949357,22.33,-27.0,10,9,10
659,4250.0,06/01/2022,0,4,1,parcel,3.3829650695793463,14377.60154571222,-10.0,-57.0,2,10,10
660,6700.000000000001,10/01/2022,4,4,3,road,2.955280483500563,19800.379239453774,-95.67,-21.33,1,1,10
661,6555.000000000001,13/01/2022,1,2,1,parcel,2.904286712625543,19037.599401260435,28.0,-34.0,10,10,10
662,5149.0,22/01/2022,0,2,1,parcel,2.0414460677600186,10511.405802896335,-96.0,-98.0,10,10,10
663,5287.000000000001,29/12/2021,0,4,1,parcel,3.2585024930271618,17227.702680634604,-72.0,20.0,8,2,10
664,4888.0,22/12/2021,0,1,1,parcel,3.3014533515725324,16137.50398248654,25.0,-102.0,4,10,10
665,5499.000000000001,25/01/2022,0,1,1,parcel,2.1260324733787064,11691.052571109507,-26.0,-44.0,5,10,10
666,5200.0,21/01/2022,3,2,1,parcel,2.2301581473863834,11596.822366409193,50.0,-130.0,10,10,10
667,6000.0,06/02/2022,1,3,1,parcel,3.318725280995242,19912.351685971455,-41.0,64.0,8,1,10
668,9950.000000000002,28/01/2022,1,1,11,road,2.294435983046395,22829.638031311635,-14.45,22.18,1,5,2
669,11000.0,08/01/2022,6,3,2,land,3.080049033207626,33880.53936528389,-39.0,147.5,7,9,10
670,10200.0,12/02/2022,2,2,1,parcel,2.934937766523291,29936.365218537572,16.0,10.0,3,10,5
671,5677.0,24/01/2022,0,1,1,parcel,2.097272260649448,11906.214623706917,-39.0,121.0,1,3,10
672,60000.00000000001,19/01/2022,2,1,4,land,2.743729245505247,164623.7547303148,-45.5,7.5,10,9,10
673,6222.000000000001,28/12/2021,1,1,1,parcel,3.7605323255684633,23398.03212968698,46.0,-61.0,10,10,5
674,5100.0,30/01/2022,0,2,1,parcel,2.3763648429587017,12119.46069908938,-90.0,-83.0,10,10,10
675,5950.000000000001,01/01/2022,0,1,1,parcel,3.362912168662877,20009.32740354412,12.0,-135.0,10,10,1
676,160000.0,20/01/2022,4,1,34,land,2.6360883603314003,421774.13765302405,-48.94,76.91,10,10,10
677,5999.000000000001,31/01/2022,0,1,1,parcel,2.838711845336331,17029.432360172654,5.0,27.0,3,10,10
678,6100.0,17/01/2022,2,2,1,parcel,2.919809374476844,17810.837184308748,141.0,-57.0,8,2,10
679,510000.00000000006,03/02/2022,12,2,65,land,2.6601644067675365,1356683.847451444,-80.0,-57.0,1,10,2
680,5800.0,24/12/2021,5,2,1,parcel,3.523907662586453,20438.66444300143,-106.0,-43.0,10,10,10
681,8888.0,27/01/2022,1,1,1,parcel,2.1741773039497394,19324.08787750529,-1.0,-122.0,10,10,10
682,5150.000000000001,04/01/2022,0,2,1,parcel,3.1944964852537963,16451.656899057052,-136.0,-61.0,10,10,10
683,4695.000000000001,09/01/2022,0,1,1,parcel,2.954629844358916,13871.987119265112,146.0,-25.0,3,10,10
684,8869.0,31/12/2021,0,1,4,land,3.2837753609862053,29123.803676586653,-7.25,-47.75,1,8,9
685,8888.0,08/02/2022,1,1,1,parcel,3.3015594156099715,29344.260085941427,-47.0,-53.0,10,10,4
686,5687.000000000001,11/01/2022,0,2,1,parcel,2.943249112150101,16738.257700797625,35.0,-59.0,10,10,10
687,40000.0,21/12/2021,0,1,6,land,3.302356930069449,132094.27720277797,-50.5,83.0,1,1,10
688,7388.000000000001,16/01/2022,0,2,1,parcel,2.9998911780482875,22163.19602342075,0.0,140.0,10,2,10
689,18999.0,05/01/2022,3,4,4,land,2.9390688380014987,55839.36885319048,26.5,-143.5,1,10,10
690,6000.0,14/01/2022,0,1,5,road,2.9626491224649576,17775.89473478975,-25.2,22.4,1,10,10
691,10000.0,10/02/2022,3,1,3,road,3.3539721443673747,33539.72144367375,3.67,-37.0,10,10,8
692,8800.0,22/12/2021,0,1,1,parcel,3.3014533515725324,29052.789493838285,85.0,-13.0,1,6,3
693,4987.000000000001,12/01/2022,0,1,1,parcel,2.943249112150101,14677.983322292555,37.0,-60.0,2,10,10
694,5269.0,23/01/2022,0,1,1,parcel,2.1191673192784792,11165.892605278306,-66.0,110.0,4,7,10
695,6388.000000000001,03/01/2022,0,1,1,parcel,3.2654965487737213,20859.991953566532,-112.0,-38.0,10,10,10
696,4275.000000000001,06/01/2022,1,3,1,parcel,3.3829650695793463,14462.175672451707,-6.0,-59.0,2,10,10
697,4000.0000000000005,26/12/2021,1,3,1,parcel,3.772988799640287,15091.955198561149,13.0,69.0,1,5,3
698,5949.0,22/01/2022,2,4,1,parcel,2.0414460677600186,12144.56265710435,-117.0,-45.0,10,10,10
699,4999.000000000001,13/01/2022,2,2,2,road,2.904286712625543,14518.52927641509,72.5,-73.0,10,10,3
700,5497.0,10/01/2022,1,1,1,parcel,2.955280483500563,16245.176817802592,-123.0,-44.0,10,10,10
701,5500.0,06/02/2022,1,1,2,road,3.318725280995242,18252.98904547383,49.0,-23.5,7,2,9
702,26000.000000000004,28/01/2022,0,1,4,land,2.294435983046395,59655.33555920627,-22.75,25.25,1,10,10
703,5245.0,12/02/2022,1,1,2,road,2.934937766523291,15393.748585414663,-71.5,-18.5,5,6,7
704,5000.0,24/01/2022,0,2,1,parcel,2.097272260649448,10486.36130324724,-139.0,-40.0,3,10,10
705,4188.0,29/12/2021,0,1,1,parcel,3.2585024930271618,13646.608440797754,145.0,-19.0,4,10,10
706,5944.0,21/01/2022,0,2,1,parcel,2.2301581473863834,13256.060028064663,-101.0,-63.0,10,10,10
707,4980.0,01/01/2022,1,3,8,road,3.362912168662877,16747.30259994113,-26.12,-73.0,3,10,7
708,5444.0,25/01/2022,0,1,1,parcel,2.1260324733787064,11574.120785073677,40.0,-57.0,2,10,10
709,5700.0,19/01/2022,0,1,2,road,2.743729245505247,15639.25669937991,48.5,-12.0,1,5,10
710,7000.000000000001,20/01/2022,0,1,2,road,2.6360883603314003,18452.6185223198,-28.0,24.5,10,10,10
711,6325.0,17/01/2022,0,3,2,road,2.919809374476844,18467.794293566043,39.0,10.0,1,3,8
712,5479.000000000001,30/01/2022,0,1,2,road,2.3763648429587017,13020.10297457073,57.0,-17.5,5,10,10
